verdict,text,part
"ע""פ 390∕17","עיון בכתב האישום המתוקן מעלה, כי המערער היה הרוח החיה והדמות הדומיננטית, שעמד מאחורי כל ההתרחשויות באירוע, כאשר על פניו נראה כי חלקו של קריאף נופל מחלקו של המערער.",דיון והכרעה
"ע""פ 390∕17","זאת ועוד, עניינו של קריאף מאובחן מעניינו של המערער בהינתן העובדה שמדובר במי שהינו נעדר עבר פלילי, המרצה לראשונה בחייו עונש מאסר.",דיון והכרעה
"ע""פ 390∕17","בשונה מהערער, שריצה מאסר ושלו הסתבכויות רבות קודמות ובמיוחד בעבירות נשק שבגין כך תלוי ועומד נגדו מאסר על תנאי בר הפעלה.",דיון והכרעה
"ע""פ 390∕17",כבר נפסק לא אחת כי:,דיון והכרעה
"ע""פ 390∕17","זאת ועוד, עקרון אחידות הענישה הוא רק שיקול אחד מבין שיקולים שיש לקחתם בחשבון בעת גזירת הדין.",דיון והכרעה
"ע""פ 390∕17","ראה ע""פ 392/88 דנזאשווילי נ' מדינת ישראל, פ""ד מב(3) 309, 311 (1988).",דיון והכרעה
"ע""פ 390∕17",גם בטענה על קיומן של נסיבות אישיות קשות מגיל צעיר לא מצאנו ממש.,דיון והכרעה
"ע""פ 390∕17",נסיבות חייו האישיות וגילו הצעיר של המערער נלקחו בחשבון בעת גזירת דינו.,דיון והכרעה
"ע""פ 390∕17","העובדה שהמערער חרף גילו הצעיר וריצוי מאסרים מאחורי סורג ובריח מוסיף לעבור עבירות חמורות, מקשה עלינו את קבלת הטענה ושקילתה שוב כנסיבה להקלה בדין.",דיון והכרעה
"ע""פ 390∕17","הטענה היחידה שמצאנו בה ממש היא, התבססות בית המשפט קמא בגזירת הדין על נסיבות ועובדות שנמחקו מכתב האישום וש""זלגו"" חזרה לגזר הדין ויכול שהיתה להן השפעה על התוצאה העונשית הסופית.",דיון והכרעה
"ע""פ 390∕17","לענין זה הרינו להפנות לדברים בע""פ 677/14 דני דנקנר, נ' מדינת ישראל [פורסם בנבו]:",דיון והכרעה
"ע""פ 390∕17",רוצה לומר: להסדר טיעון משקל ומעמד משלו.,...
"ע""פ 390∕17",הנסיבות והעובדות שהוזכרו בגזר הדין (שלא היה מקום להזכירן) צבעו בצבעי חומרה יתרה את מעשיו של המערער ויכול שהיתה להן השפעה מסוימת ולחומרא על התוצאה הסופית.,...
"ע""פ 390∕17","בהינתן כל האמור החלטנו להקל הקלה מסוימת בעונשו של המערער, כך שתחת 40 חודשי מאסר יוטל על המערער עונש של 34 חודשי מאסר.",...
"ע""פ 390∕17","יתר חלקי גזר דינו של בית משפט קמא יעמדו בעינם, כך שעל המערער יהיה לרצות סך הכל 40 חודשי מאסר תחת 46 חודשי מאסר.",...
"ע""פ 390∕17","ניתן היום, ‏ט' בתמוז התשע""ז (‏3.7.2017).",...
"ע""פ 390∕17",ש ו פ ט,...
"ע""פ 390∕17",ש ו פ ט ת,...
"ע""פ 390∕17",ש ו פ ט,...
"ע""פ 390∕17",העותק כפוף לשינויי עריכה וניסוח.,_________________________
"ע""פ 390∕17",17003900_Q02.doc   סח,_________________________
"ע""פ 390∕17","מרכז מידע, טל' 077-2703333 ; אתר אינטרנט,  www.court.gov.il",_________________________
"ע""פ 390∕17",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,_________________________
"ע""פ 390∕17","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",_________________________
