verdict,text,part
תפ (רח') 1112∕03,"הנאשם לקח אחריות על התנהגותו המתוארת בכתב האישום, אך לא הצליח להסביר מניעיו לבצוע העבירות. ב",גזר דין
תפ (רח') 1112∕03,הנאשם הודיע לקצינת המבחן כי חדל משימוש בסמים ונישואיו והפיכתו לאב המחישו לו את מידת אחריותו והצורך המיידי בעריכת שינוי בחייו. ו,גזר דין
תפ (רח') 1112∕03,הנאשם החל לעבוד ומכתבי המעסיק מצביעים על שביעות רצון מתפקודו בעבודה. נ,גזר דין
תפ (רח') 1112∕03,"(2)	התסקיר המשלים מיום 8/1/04 הוא בחלקו חזרה על האמור בתסקיר הקודם, והודגשה העובדה, שהנאשם מבטא הבנה לחשיבות שמירת אורח חייו הנוכחי ללא מעורבות בפלילים ולתפקוד יציב במקום עבודתו.ב",גזר דין
תפ (רח') 1112∕03,הנאשם ביצע שתי בדיקות שתן אשר הצביעו על נקיון משמוש בסמים. ו,גזר דין
תפ (רח') 1112∕03,"ג)	בסיכומו של התסקיר מיום 8/1/04 המליצה קצינת המבחן להתחשב בהתייצבות התפקודית שחלה אצל הנאשם, בהיותו עובד באופן מסודר ולאור תוצאות בדיקת השתן, והמליצה להטיל עליו עונש שלא יפגע בהמשך אורח חייו.נ",גזר דין
תפ (רח') 1112∕03,"לנאשם הרשעות קודמות משנת 1998, 1999 ומאז עבר העבירות נשוא תיק זה, אין לו לנאשם עבירות נוספות. ב",גזר דין
תפ (רח') 1112∕03,"א. ב""כ התביעה ציין בטיעוניו את העובדה, שכבר בחקירה הודה הנאשם במיוחס לו",גזר דין
תפ (רח') 1112∕03,בכתב האישום ואף הוביל החוקרים לאותה חורשה שם טמן הנאשם את האקדח. ו,גזר דין
תפ (רח') 1112∕03,"לטענת ב""כ התביעה מדובר בעבירות חמורות והדגיש את העובדה שעסקינן בגניבת נשק אשר בדר""כ קשור ענין זה עם גורמים בטחוניים עויינים. נ",גזר דין
תפ (רח') 1112∕03,"עוד מציין ב""כ התביעה את כוונתו של הנאשם לשלול האקדח שלילת קבע, יען כי גיבש מחשבתו בכך שהחזיק באקדח, טמן אותו עד שהגיעו השוטרים אליו. ב",גזר דין
תפ (רח') 1112∕03,"לכן, מאותן נסיבות שהעלה ב""כ התביעה, ביקש הוא להשית על הנאשם מאסר בפועל ולא בדרך של עבודות שירות. אלא מאסר בפועל לתקופה ממושכת. ו",גזר דין
תפ (רח') 1112∕03,"	כמו כן, ביקש להשית על הנאשם מאסר על תנאי.נ",גזר דין
תפ (רח') 1112∕03,"ב""כ הנאשם סבר כי אין מקום לקבל עמדת התביעה, לאור המצוין בתסקירי קצינת המבחן, לאור העובדה שהנאשם לא ביזבז זמן והודה בעובדות כתב האישום ולאור מצבו ההולך ומשתפר של הנאשם בהשיגו מקום עבודה ועשה שינוי לטובה 180 מעלות. ב",גזר דין
תפ (רח') 1112∕03,"א. א)	אכן, צודק ב""כ התביעה כי בדרך כלל יש להתייחס בחומרה לעבירה שעניינה גניבת נשק והחזקתו ויש להחמיר עם נאשמים אשר גונבים נשק, שכן אין אתה יודע אף פעם את המטרה האמיתית לאותה גניבה ואין אתה יודע בידי מי, בסופו של דבר, נופל אותו נשק קטלני. ו",גזר דין
תפ (רח') 1112∕03,אני גם מסכים כי בעצם גניבת והחזקת נשק שלא כדין קיים גם סיכון למחזיק בו ולאחרים. נ,גזר דין
תפ (רח') 1112∕03,"ב)	עם זאת, מצווים אנו, בטרם גזירת הדין להתייחס לכל מקרה ומקרה ולבחון נסיבותיו, האם המקרה שנדון הוא אכן המקרה שיש להחמיר עם הנאשם ולשלחו למאסר לתקופה ארוכה – או שמא הנסיבות הם כאלו שיש גם לראות נקודות זכות לנאשם אשר יאמרו לנו כי אין זה המקרה להחמרה. ב",גזר דין
תפ (רח') 1112∕03,"אכן, מסכים אנוכי כי עסקינן בעבירה חמורה, אך לאחר שעיינתי בתסקירי שירות המבחן ולאור המלצת קצינת המבחן שקלתי מה עונש יש להשית על הנאשם בסופו של דבר.",גזר דין
תפ (רח') 1112∕03,"לאחר ששקלתי את הנסיבות לחומרה הנובעות מעצם העבירות שביצע הנאשם ולאחר ששקלתי הנסיבות לקולא, בהתחשב בהודאת הנאשם, בגילו, בעובדה שאין לו לנאשם עבירות נוספות לאחר מועד ביצוע העבירות דכאן והיות ונראה כי סוף סוף לאחר שהנאשם עלה על דרך אחרת והחל אורח חיים נורמטיבי בהיותו  בעל משפחה ולאחר שהנאשם נמצא נקי מסמים, ולאור המלצת קצינת המבחן, החלטתי שלא להחמיר עם הנאשם. ו",גזר דין
תפ (רח') 1112∕03,"הנאשם גם המציא אשור מעביד (נ/1) בו מציין המעביד התרשמותו החיובית על הנאשם, אין מקום לנתק הנאשם מאותה דרך חדשה שהחל לילך בה ולהשיבו לאחור על ידי הטלת מאסר בפועל. נ",גזר דין
תפ (רח') 1112∕03,"א. לפיכך, לאור הנימוקים שצוינו לעיל, הן נימוקים לחומרה והן הנימוקים לקולא, אני מחליט ליתן לנאשם הזדמנות להמשך ניהול אורח חיים ללא מעורבות פלילית ועל כן אני גוזר על הנאשם העונשים הבאים:",גזר דין
תפ (רח') 1112∕03,"א)	אני גוזר על הנאשם 5 חודשי מאסר, אך אהיה מוכן לשקול המרת עונש המאסר בעבודות שירות. ב",גזר דין
תפ (רח') 1112∕03,"ב)	אני גוזר על הנאשם 8 חודשי מאסר, אולם הנאשם לא ישא בעונש זה אלא אם תוך 3 שנים מהיום יעבור על אחת העבירות שבהן הורשע בתיק זה. ו",גזר דין
תפ (רח') 1112∕03,"א)	המזכירות תעביר העתק גזר הדין לממונה על עבודות שירות אשר יגיש חוות דעת בדבר העבודות שהנאשם מסוגל לעבוד, ימי ושעות העבודה. נ",גזר דין
תפ (רח') 1112∕03,הממונה על עבודות השירות מתבקש להתאים לנאשם עבודה בהתחשב עם שעות העבודה הנוכחיות במקום עבודתו – זאת על מנת לפגוע פחות בשיקומו ובעבודתו היומיומית שבה עובד היום. ב,גזר דין
תפ (רח') 1112∕03,ב)	הממונה מתבקש להמציא חוות הדעת עד סמוך לפני מועד הדיון שייקבע להלן. ו,גזר דין
תפ (רח') 1112∕03,"תשומת לבו של הממונה נתונה לכך שהנאשם גר בכפר גבירול, דוד אלעזר 24/7, פלאפון: 578572-058.נ",גזר דין
תפ (רח') 1112∕03,אני קובע למתן החלטה בדבר עבודות שירות ליום 4/3/04 שעה 13:00.ב,גזר דין
תפ (רח') 1112∕03,"על הנאשם לשתף פעולה עם הממונה על עבודות שירות ועל הנאשם להתייצב לדיון במועד הנ""ל – שאם לא כן יישפט שלא בפניו ויוצא צו הבאה נגדו. ו",גזר דין
תפ (רח') 1112∕03,"ניתן היום ד' בשבט, תשס""ד (27 בינואר 2004) במעמד ב""כ המאשימה – עו""ד ארד טל, ב""כ הנאשם – עו""ד ציטיאט ובנוכחות הנאשם עצמו. נ",גזר דין
תפ (רח') 1112∕03,001112/03פ  133 דקלה,ברק גדעון - שופט
תפ (רח') 1112∕03,נוסח זה כפוף לשינויי עריכה וניסוח,ברק גדעון - שופט
