verdict,text,part
"תפ (כ""ס) 2827∕04","הסכנה החמורה ביותר היא לגופם וחייהם של אנשים תמימים, הנתקלים באותם פושעים בשעת ביצוע המעשה, מנסים לגונן על הרכוש שרכשו בעמל כפיהם, ועימות זה עלול להוביל לפגיעה פיסית בהם, בשוטרים שנזעקו כדי ללכוד אותם - אנשים חפים מפשע שכל חטאם היה שהם שהו במקום הלא נכון בזמן הלא נכון, בעת ההמלטותו המסוכנת של העבריין מאוכפי החוק.",הכרעה
"תפ (כ""ס) 2827∕04","משטרת ישראל התגייסה בכוחות מתוגברים, ועורכת מבצעים רבים כדי ללכוד את אותם עבריינים ולהביאם לדין.",הכרעה
"תפ (כ""ס) 2827∕04","גם בימ""ש מחוייבים להשית עונשים חמורים על נאשמים כדי לגמול להם על מעשיהם הנפשעים ,המסוכנים והפוגעניים, בכדי להרתיע את העבריינים בכוח מלבצע עבירות אלה, כדי להביא לצמצום תופעה הרסנית, זו וכדי שהציבור יאמין במערכת אכיפת החוק וביכולותיה להתמודד עם הפשיעה הגואה.",הכרעה
"תפ (כ""ס) 2827∕04","	ברע""פ 1002/05 קאיד אבו קשיק נ. מ""י (מיום 22.11.05) ",הכרעה
"תפ (כ""ס) 2827∕04","דחה בימ""ש העליון את בקשתו של הנאשם שהורשע בעבירות רכוש ונידון ל-18 חודשי מאסר בפועל, 12 חודשי מע""ת והופעל מע""ת שהיה תלוי ועומד כנגד הנאשם שירוצה בחופף.",הכרעה
"תפ (כ""ס) 2827∕04","ברע""פ 10448/05 קאיד  אבו רקייק (מיום 15.11.05)",הכרעה
"תפ (כ""ס) 2827∕04","דחה בימ""ש העליון את בקשתו של הנאשם שהורשע בהתפרצות לבניין שאינו מקום מגורים וגניבה ונידון ל-18 חודשי מאסר בפועל, מע""ת בן 9 חודשים למשך 3 שנים.",הכרעה
"תפ (כ""ס) 2827∕04", כב' השופט ס' גובראן פסק כי:,הכרעה
"תפ (כ""ס) 2827∕04","	בע""פ 9684/05 כהן יוסף נ. מ""י (מיום 20.10.05)",הכרעה
"תפ (כ""ס) 2827∕04","דחה בימ""ש העליון את ערעורו של הנאשם שהורשע בפריצה לדירה וגניבת רכוש מהדירה וכן בתקיפת שוטר שביקש לעצור אותו, ונידון ל-24 חודשי מאסר בפועל, הופעל מע""ת בן 6 חודשים, מע""ת בן 12 חודשים, וחולטה ערבות בסכום של 1,500 ₪.",הכרעה
"תפ (כ""ס) 2827∕04","	ברע""פ 7778/05 יעקב שיר נ. מ""י (מיום 11.9.05) ",הכרעה
"תפ (כ""ס) 2827∕04","דחה בימ""ש העליון את ערעורו של הנאשם שהורשע בהתפרצות למקום מגורים בכוונה לבצע גניבה ונידון ל-24 חודשי מאסר בפועל לאחר הפעלת מע""ת, שתי תקיפות מע""ת, וחולטה התחייבות כספית בסך 5,000 ש""ח, עליה חתם הנאשם בעבר.",הכרעה
"תפ (כ""ס) 2827∕04","	ברע""פ 4834/05 נאדר משראווי נ. מ""י (מיום 19.6.05)",הכרעה
"תפ (כ""ס) 2827∕04","דחה בימ""ש העליון את ערועו של הנאשם שהורשע בהתפרצות לדירה וגניבה, החזקת כלי פריצה , החזקת סכין, התפרצות למקום מגורים והפרת הוראה חוקית ונידון ל-17 חודשי מאסר בפועל, לאחר הפעלת מע""ת שהיה תלוי ועומד כנגדו, 10 חודשי מע""ת.",הכרעה
"תפ (כ""ס) 2827∕04","העבירות בהן הורשע הנאשם הן עבירות חמורות – באשר הוא לא נרתע מלפגוע באחרים גם במקום המוגן להם ביותר - והוסיף חטא על פשע, ופגע בנציג של שלטון החוק שניסה לעוצרו בגין מעשיו.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","בכך, העיד הנאשם על עצמו כי הוא עבריין מסוכן שלא חס על אחרים, אינו בוחל באמצעים, גם אם זה כרוך בפגיעה באנשי חוק, רומס את חוקי המדינה ברגל גסה - ועושה ככל העולה על רוחו.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","רושם זה מתחזק גם נוכח עברו הפלילי המכביד של הנאשם, הכולל עבירות רכוש ותקיפות שוטרים, ומכאן - שהנאשם לא למד את הלקח, לא הפנים את חומרת מעשיו והוא בוחר שוב ושוב לבצע את אותן עבירות.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","הנאשם בחר לנהוג בדרך עבריינית עוד בהיותו נער, וההתחשבות בו מצד בימ""ש לא הובילה אותו לדרך הישר, גרמה לו לראות בכך חולשה של המערכת ויכולת להתל בה. הנאשם גם ביצע את העבירות בהן הורשע מס' חודשים לאחר שהורשע בגין ביצוע עבירת רכוש ותקיפת שוטרים, בת.פ 1917/03 (שלום-ב""ש).",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","מאידך, הנאשם הודה במיוחס לו במסגרת הסדר טיעון, ובכך חסך מזמנם היקר של העוסקים במלאכת אכיפת החוק.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","סופו של דבר, ולאחר ששקלתי את מכלול השיקולים לחומרא ולקולא הגעתי לכלל מסקנה כי הסדר הטיעון שבין הצדדים מאוסן ומביא לידי ביטוי ראוי את כלל שיקולי הענישה.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","	לפיכך, הנני גוזרת על הנאשם את העונשים הבאים:",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","4 חודשי מאסר בפועל – שיומרו וירוצו בעבודות שרות, כמפורט בחוו""ד הממונה על עבודות השרות – וזאת בקהילת ""בית כהן"" רח' שזר 2 ב""ש, בעבודות אחזקה, סיוע, שרותים או מנהלה, החל מיום 27.12.05 – ובמסגרת השעות שנקבעה ע""י הממונה בחוות דעתו.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","על הנאשם להתייצב בפני המפקח על עבודות השרות לצורך קליטה והצבה ביום 27.12.05 בשעה 08:00 במפקדת גוש דרום בב""ש ליד כלא ב""ש.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","הובהר לנאשם כי הוא מחוייב לעדכן את משרד הממונה בכל שינוי, אם יחול, בכתובת מגוריו ועליו לעמוד בתנאי הפיקוח וביקורות הפתע, וכי כל הפרה בעבודות השרות עלולה להביא להפסקה מנהלית שלהם וריצוי העונש במעצר ממש.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","עיכוב ריצוי גזה""ד כנ""ל  יהא בכפוף לכל הערבויות שהומצאו בתיק זה שתוותרנה בתוקפן – וזאת להבטחת התייצבותו של הנאשם לריצוי עונשו עד לסיומו.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","כן, יוצא צו עיכוב יציאה מן הארץ כנגד הנאשם ויופקד דרכונו לצורך הנ""ל.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","ב. מע""ת בן 7 חודשים למשך 3 שנים מהיום, שלא יעבור עבירות רכוש ואלימות.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","ג.	קנס בסך 1,500 ₪ או 35 ימי מאסר תמורתו.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","הקנס ישולם ב- 3 תשלומים שווים, חודשיים ורצופים החל מיום 1.2.06.",מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04",זכות ערעור תוך 45 יום.,מן הכלל אל הפרט
"תפ (כ""ס) 2827∕04","עותק גזה""ד ישלח לממונה על עבודות השרות.",5129371
"תפ (כ""ס) 2827∕04","ניתן היום כ""ו בחשון, תשס""ו (28 בנובמבר 2005) במעמד הצדדים.",5129371
"תפ (כ""ס) 2827∕04",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,002827/04פ  יסמין
