verdict,text,part
"ת""פ 6138-03-11","במקרה דנן, הנאשם נשא והחזיק באקדח טעון ומוכן לירי, בצהרי היום, בשכונת המגורים שבה הוא מתגורר. החזקתו של נשק ונשיאתו על ידי מי שאינו מורשה לכך, כרוכה סכנה רבה ועלולה להוביל להסלמה חמורה ולתוצאות קשות של כל אירוע בו יהיה מעורב אותו נושא נשק (ראו: ע""פ 4797/05 חאמד עבד אל קאדר נ' מדינת ישראל, רע""פ 5921/08 רג'בי נ' מדינת ישראל). ",גזר דין
"ת""פ 6138-03-11","לא זו אף זו, הנאשם אינו לוקח אחריות מלאה למעשיו ונשקפת ממנו מסוכנות להסתבכות נוספת עם החוק, כעולה מתסקיר שירות המבחן.",גזר דין
"ת""פ 6138-03-11","יחד עם זאת, בבואו של בית משפט לגזור דינו של נאשם, שומה עליו לשקול את מכלול שיקולי הענישה הצריכים לעניין, כמו גם את נסיבות העניין ונסיבותיו האישיות של הנאשם.",גזר דין
"ת""פ 6138-03-11","עסקינן בנאשם צעיר נטול עבר פלילי, שזו הסתבכותו הראשונה עם החוק, אשר הודה כבר בחקירתו במשטרה בביצוע העבירות. ניכר, כי תקופת מעצרו עד כה השפיעה רבות על הנאשם ועל בני משפחתו (כך לפי התרשמותי, אף שער אני לדברי קצינת המבחן בעמוד הראשון בפסקה השנייה). תפקודו של הנאשם עובר למעצרו היה בדרך כלל תפקוד חיובי ונורמטיבי. הנאשם סיים בית ספר תיכון ועבד בעסק המשפחתי של אביו. משפחת מוצאו של הנאשם הינה משפחה נורמטיבית. דברי אביו של הנאשם, שהביע בשם בנו צער על המקרה, הותירו עלי רושם חיובי, והם משקפים הפנמה של חומרת המעשים בהם חטא הנאשם.",גזר דין
"ת""פ 6138-03-11","גזירת העונש הינה פרי של שקלול ואיזון בין שיקולי הענישה השונים העומדים על הפרק; מחד גיסא חומרת העבירה, המסוכנות הטמונה בעבירה ורמת הענישה הנוהגת לגבי עבירות בנשק, ומאידך גיסא, נסיבותיו האישיות של הנאשם, כמפורט לעיל.",גזר דין
"ת""פ 6138-03-11","אכן בעבירות בנשק יש קשת רחבה של עונשים; אותם עונשים הינם תוצאה ישירה של יישום עיקרון הענישה האינדיבידואלית הנוהג בשיטתנו. אין מקרה אחד זהה למשנהו, כך העונש שנגזר שונה ממקרה למקרה.",גזר דין
"ת""פ 6138-03-11","בע""פ 2044/11, אליו הפנה ב""כ הנאשם, אף שהמשיב באותו מקרה הצטייד בשני אקדחים ומחסניות המכילות תחמושת חיה, להבדיל מעובדות מקרה דנן, לפיהן הנאשם הצטייד באקדח אחד ומחסנית אחת, המליץ שירות המבחן להסתפק בענישה מותנית ובהטלת של""צ בהיקף של 300 שעות, אף שלחובת אותו משיב עבר פלילי (שאינו מכביד יתר על המידה), להבדיל מהנאשם דנן שאין לחובתו עבר פלילי. בית המשפט המחוזי גזר על המשיב 6 חודשי מאסר בעבודות שירות ורכיבי ענישה נוספים; בית המשפט העליון קיבל את ערעור המדינה והעמיד את עונשו של המשיב על 7 חודשי מאסר לריצוי בפועל. ער אני לכך, שהמלצת שירות המבחן שונה בתכלית במקרה דנן.  ",גזר דין
"ת""פ 6138-03-11","נוכח כל האמור לעיל, ולאחר ששקלתי את טיעוני הצדדים ואת שיקולי הענישה הרלוונטיים, הנני לגזור על הנאשם את העונשים שלהלן:",גזר דין
"ת""פ 6138-03-11",א.	7  חודשי מאסר בפועל בניכוי ימי מעצרו החל מיום 27.2.11.,גזר דין
"ת""פ 6138-03-11",10 חודשי מאסר על תנאי למשך שנתיים והתנאי הוא שלא יעבור עבירה מהעבירות בהן הורשע בתיק זה.,גזר דין
"ת""פ 6138-03-11","קנס בסך 5,000 ₪ או 50 ימי מאסר תמורתו. סכום הקנס ישולם תוך 30 יום מהיום.",גזר דין
"ת""פ 6138-03-11","ניתן והודע היום י""ז תמוז תשע""א, 19/07/2011 במעמד הנוכחים.   ",<#6#>
"ת""פ 6138-03-11",שאהר אטרש 54678313-/,5129371
"ת""פ 6138-03-11",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,54678313
"ת""פ 6138-03-11","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",54678313
